# Renewables.ninja Wind power (Point API) - 55.680, 12.570 - Version: 1.4 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Paris, electricity in kW,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Paris"""," ""electricity"": ""kW""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""55.68"""," ""lon"": ""12.57"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""500000"""," ""height"": ""100"""," ""turbine"": ""Vestas V90 2000"""," ""raw"": ""false""}}"
time,local_time,electricity_kW,electricity_MW,capacity_factor,,,,,,,,,
09/03/2019 05.00,09/03/2019 06.00,430110.763,430.110763,0.860221526,,,,,,,,,
09/03/2019 06.00,09/03/2019 07.00,466706.232,466.706232,0.933412464,,,,,,,,,
09/03/2019 07.00,09/03/2019 08.00,482435.668,482.435668,0.964871336,,,,,,,,,
09/03/2019 08.00,09/03/2019 09.00,482309.032,482.309032,0.964618064,,,,,,,,,
09/03/2019 09.00,09/03/2019 10.00,494437.963,494.437963,0.988875926,,,,,,,,,
09/03/2019 10.00,09/03/2019 11.00,495516.085,495.516085,0.99103217,,,,,,,,,
09/03/2019 11.00,09/03/2019 12.00,495638.134,495.638134,0.991276268,,,,,,,,,
09/03/2019 12.00,09/03/2019 13.00,495640.038,495.640038,0.991280076,,,,,,,,,
09/03/2019 13.00,09/03/2019 14.00,495593.705,495.593705,0.99118741,,,,,,,,,
09/03/2019 14.00,09/03/2019 15.00,495625.105,495.625105,0.99125021,,,,,,,,,
09/03/2019 15.00,09/03/2019 16.00,494537.696,494.537696,0.989075392,,,,,,,,,
09/03/2019 16.00,09/03/2019 17.00,490861.589,490.861589,0.981723178,,,,,,,,,
09/03/2019 17.00,09/03/2019 18.00,485389.514,485.389514,0.970779028,,,,,,,,,
09/03/2019 18.00,09/03/2019 19.00,481095.521,481.095521,0.962191042,,,,,,,,,
09/03/2019 19.00,09/03/2019 20.00,479432.26,479.43226,0.95886452,,,,,,,,,
09/03/2019 20.00,09/03/2019 21.00,480352.53,480.35253,0.96070506,,,,,,,,,
09/03/2019 21.00,09/03/2019 22.00,484880.34,484.88034,0.96976068,,,,,,,,,
09/03/2019 22.00,09/03/2019 23.00,491270.555,491.270555,0.98254111,,,,,,,,,
09/03/2019 23.00,10/03/2019 00.00,495592.573,495.592573,0.991185146,,,,,,,,,
10/03/2019 00.00,10/03/2019 01.00,493564.252,493.564252,0.987128504,,,,,,,,,
10/03/2019 01.00,10/03/2019 02.00,492316.739,492.316739,0.984633478,,,,,,,,,
10/03/2019 02.00,10/03/2019 03.00,494754.357,494.754357,0.989508714,,,,,,,,,
10/03/2019 03.00,10/03/2019 04.00,494902.803,494.902803,0.989805606,,,,,,,,,
10/03/2019 04.00,10/03/2019 05.00,488901.77,488.90177,0.97780354,,,,,,,,,
10/03/2019 05.00,10/03/2019 06.00,470218.811,470.218811,0.940437622,,,,,,,,,
10/03/2019 06.00,10/03/2019 07.00,420297.816,420.297816,0.840595632,,,,,,,,,
10/03/2019 07.00,10/03/2019 08.00,394081.856,394.081856,0.788163712,,,,,,,,,
10/03/2019 08.00,10/03/2019 09.00,400093.239,400.093239,0.800186478,,,,,,,,,
10/03/2019 09.00,10/03/2019 10.00,393981.385,393.981385,0.78796277,,,,,,,,,
10/03/2019 10.00,10/03/2019 11.00,375932.694,375.932694,0.751865388,,,,,,,,,
10/03/2019 11.00,10/03/2019 12.00,346235.98,346.23598,0.69247196,,,,,,,,,
10/03/2019 12.00,10/03/2019 13.00,314708.022,314.708022,0.629416044,,,,,,,,,
10/03/2019 13.00,10/03/2019 14.00,280162.867,280.162867,0.560325734,,,,,,,,,
10/03/2019 14.00,10/03/2019 15.00,231766.984,231.766984,0.463533968,,,,,,,,,
10/03/2019 15.00,10/03/2019 16.00,204507.544,204.507544,0.409015088,,,,,,,,,
10/03/2019 16.00,10/03/2019 17.00,231728.553,231.728553,0.463457106,,,,,,,,,
10/03/2019 17.00,10/03/2019 18.00,268787.075,268.787075,0.53757415,,,,,,,,,
10/03/2019 18.00,10/03/2019 19.00,288863.266,288.863266,0.577726532,,,,,,,,,
10/03/2019 19.00,10/03/2019 20.00,288186.778,288.186778,0.576373556,,,,,,,,,
10/03/2019 20.00,10/03/2019 21.00,275452.678,275.452678,0.550905356,,,,,,,,,
10/03/2019 21.00,10/03/2019 22.00,257185.541,257.185541,0.514371082,,,,,,,,,
10/03/2019 22.00,10/03/2019 23.00,231967.646,231.967646,0.463935292,,,,,,,,,
10/03/2019 23.00,11/03/2019 00.00,222220.635,222.220635,0.44444127,,,,,,,,,
11/03/2019 00.00,11/03/2019 01.00,223511.435,223.511435,0.44702287,,,,,,,,,
11/03/2019 01.00,11/03/2019 02.00,207695.408,207.695408,0.415390816,,,,,,,,,
11/03/2019 02.00,11/03/2019 03.00,158187.986,158.187986,0.316375972,,,,,,,,,
11/03/2019 03.00,11/03/2019 04.00,103645.033,103.645033,0.207290066,,,,,,,,,
11/03/2019 04.00,11/03/2019 05.00,72408.26,72.40826,0.14481652,,,,,,,,,
11/03/2019 05.00,11/03/2019 06.00,63772.962,63.772962,0.127545924,,,,,,,,,
11/03/2019 06.00,11/03/2019 07.00,55282.138,55.282138,0.110564276,,,,,,,,,
11/03/2019 07.00,11/03/2019 08.00,32792.564,32.792564,0.065585128,,,,,,,,,
11/03/2019 08.00,11/03/2019 09.00,20937.966,20.937966,0.041875932,,,,,,,,,
11/03/2019 09.00,11/03/2019 10.00,26892.658,26.892658,0.053785316,,,,,,,,,
11/03/2019 10.00,11/03/2019 11.00,46627.87,46.62787,0.09325574,,,,,,,,,
11/03/2019 11.00,11/03/2019 12.00,81470.334,81.470334,0.162940668,,,,,,,,,
11/03/2019 12.00,11/03/2019 13.00,140820.426,140.820426,0.281640852,,,,,,,,,
11/03/2019 13.00,11/03/2019 14.00,220452.627,220.452627,0.440905254,,,,,,,,,
11/03/2019 14.00,11/03/2019 15.00,286944.918,286.944918,0.573889836,,,,,,,,,
11/03/2019 15.00,11/03/2019 16.00,302353.289,302.353289,0.604706578,,,,,,,,,
11/03/2019 16.00,11/03/2019 17.00,299316.998,299.316998,0.598633996,,,,,,,,,
11/03/2019 17.00,11/03/2019 18.00,302262.717,302.262717,0.604525434,,,,,,,,,
11/03/2019 18.00,11/03/2019 19.00,295469.253,295.469253,0.590938506,,,,,,,,,
11/03/2019 19.00,11/03/2019 20.00,302446.068,302.446068,0.604892136,,,,,,,,,
11/03/2019 20.00,11/03/2019 21.00,301553.841,301.553841,0.603107682,,,,,,,,,
11/03/2019 21.00,11/03/2019 22.00,277809.429,277.809429,0.555618858,,,,,,,,,
11/03/2019 22.00,11/03/2019 23.00,228593.41,228.59341,0.45718682,,,,,,,,,
11/03/2019 23.00,12/03/2019 00.00,181023.377,181.023377,0.362046754,,,,,,,,,
12/03/2019 00.00,12/03/2019 01.00,168373.887,168.373887,0.336747774,,,,,,,,,
12/03/2019 01.00,12/03/2019 02.00,186873.8,186.8738,0.3737476,,,,,,,,,
12/03/2019 02.00,12/03/2019 03.00,215464.233,215.464233,0.430928466,,,,,,,,,
12/03/2019 03.00,12/03/2019 04.00,243733.888,243.733888,0.487467776,,,,,,,,,
12/03/2019 04.00,12/03/2019 05.00,245956.814,245.956814,0.491913628,,,,,,,,,
12/03/2019 05.00,12/03/2019 06.00,218095.43,218.09543,0.43619086,,,,,,,,,
12/03/2019 06.00,12/03/2019 07.00,200243.27,200.24327,0.40048654,,,,,,,,,
12/03/2019 07.00,12/03/2019 08.00,192323.908,192.323908,0.384647816,,,,,,,,,
12/03/2019 08.00,12/03/2019 09.00,198721.935,198.721935,0.39744387,,,,,,,,,
12/03/2019 09.00,12/03/2019 10.00,220761.873,220.761873,0.441523746,,,,,,,,,
12/03/2019 10.00,12/03/2019 11.00,268786.73,268.78673,0.53757346,,,,,,,,,
12/03/2019 11.00,12/03/2019 12.00,302547.677,302.547677,0.605095354,,,,,,,,,
12/03/2019 12.00,12/03/2019 13.00,335860.236,335.860236,0.671720472,,,,,,,,,
12/03/2019 13.00,12/03/2019 14.00,375255.359,375.255359,0.750510718,,,,,,,,,
12/03/2019 14.00,12/03/2019 15.00,411493.141,411.493141,0.822986282,,,,,,,,,
12/03/2019 15.00,12/03/2019 16.00,436874.384,436.874384,0.873748768,,,,,,,,,
12/03/2019 16.00,12/03/2019 17.00,456836.413,456.836413,0.913672826,,,,,,,,,
12/03/2019 17.00,12/03/2019 18.00,476468.897,476.468897,0.952937794,,,,,,,,,
12/03/2019 18.00,12/03/2019 19.00,485716.557,485.716557,0.971433114,,,,,,,,,
12/03/2019 19.00,12/03/2019 20.00,485643.87,485.64387,0.97128774,,,,,,,,,
12/03/2019 20.00,12/03/2019 21.00,484869.88,484.86988,0.96973976,,,,,,,,,
12/03/2019 21.00,12/03/2019 22.00,481427.174,481.427174,0.962854348,,,,,,,,,
12/03/2019 22.00,12/03/2019 23.00,479274.128,479.274128,0.958548256,,,,,,,,,
12/03/2019 23.00,13/03/2019 00.00,480387.005,480.387005,0.96077401,,,,,,,,,
13/03/2019 00.00,13/03/2019 01.00,478768.745,478.768745,0.95753749,,,,,,,,,
13/03/2019 01.00,13/03/2019 02.00,474209.043,474.209043,0.948418086,,,,,,,,,
13/03/2019 02.00,13/03/2019 03.00,451637.982,451.637982,0.903275964,,,,,,,,,
13/03/2019 03.00,13/03/2019 04.00,426660.681,426.660681,0.853321362,,,,,,,,,
13/03/2019 04.00,13/03/2019 05.00,428558.387,428.558387,0.857116774,,,,,,,,,
13/03/2019 05.00,13/03/2019 06.00,430887.787,430.887787,0.861775574,,,,,,,,,
13/03/2019 06.00,13/03/2019 07.00,440735.031,440.735031,0.881470062,,,,,,,,,
13/03/2019 07.00,13/03/2019 08.00,467696.654,467.696654,0.935393308,,,,,,,,,
13/03/2019 08.00,13/03/2019 09.00,486517.471,486.517471,0.973034942,,,,,,,,,
13/03/2019 09.00,13/03/2019 10.00,489668.588,489.668588,0.979337176,,,,,,,,,
13/03/2019 10.00,13/03/2019 11.00,491677.591,491.677591,0.983355182,,,,,,,,,
13/03/2019 11.00,13/03/2019 12.00,492685.446,492.685446,0.985370892,,,,,,,,,
13/03/2019 12.00,13/03/2019 13.00,492365.992,492.365992,0.984731984,,,,,,,,,
13/03/2019 13.00,13/03/2019 14.00,492948.85,492.94885,0.9858977,,,,,,,,,
13/03/2019 14.00,13/03/2019 15.00,493753.493,493.753493,0.987506986,,,,,,,,,
13/03/2019 15.00,13/03/2019 16.00,493049.115,493.049115,0.98609823,,,,,,,,,
13/03/2019 16.00,13/03/2019 17.00,489790.593,489.790593,0.979581186,,,,,,,,,
13/03/2019 17.00,13/03/2019 18.00,483718.355,483.718355,0.96743671,,,,,,,,,
13/03/2019 18.00,13/03/2019 19.00,468955.723,468.955723,0.937911446,,,,,,,,,
13/03/2019 19.00,13/03/2019 20.00,440738.395,440.738395,0.88147679,,,,,,,,,
13/03/2019 20.00,13/03/2019 21.00,403815.809,403.815809,0.807631618,,,,,,,,,
13/03/2019 21.00,13/03/2019 22.00,356360.294,356.360294,0.712720588,,,,,,,,,
13/03/2019 22.00,13/03/2019 23.00,229709.551,229.709551,0.459419102,,,,,,,,,
13/03/2019 23.00,14/03/2019 00.00,174075.688,174.075688,0.348151376,,,,,,,,,
14/03/2019 00.00,14/03/2019 01.00,257897.279,257.897279,0.515794558,,,,,,,,,
14/03/2019 01.00,14/03/2019 02.00,362944.712,362.944712,0.725889424,,,,,,,,,
14/03/2019 02.00,14/03/2019 03.00,399804.445,399.804445,0.79960889,,,,,,,,,
14/03/2019 03.00,14/03/2019 04.00,416430.991,416.430991,0.832861982,,,,,,,,,
14/03/2019 04.00,14/03/2019 05.00,401150.529,401.150529,0.802301058,,,,,,,,,
14/03/2019 05.00,14/03/2019 06.00,380781.65,380.78165,0.7615633,,,,,,,,,
14/03/2019 06.00,14/03/2019 07.00,360010.799,360.010799,0.720021598,,,,,,,,,
14/03/2019 07.00,14/03/2019 08.00,337038.254,337.038254,0.674076508,,,,,,,,,
14/03/2019 08.00,14/03/2019 09.00,345120.205,345.120205,0.69024041,,,,,,,,,
14/03/2019 09.00,14/03/2019 10.00,364700.241,364.700241,0.729400482,,,,,,,,,
14/03/2019 10.00,14/03/2019 11.00,390182.138,390.182138,0.780364276,,,,,,,,,
14/03/2019 11.00,14/03/2019 12.00,406259.394,406.259394,0.812518788,,,,,,,,,
14/03/2019 12.00,14/03/2019 13.00,395690.363,395.690363,0.791380726,,,,,,,,,
14/03/2019 13.00,14/03/2019 14.00,368540.114,368.540114,0.737080228,,,,,,,,,
14/03/2019 14.00,14/03/2019 15.00,363477.414,363.477414,0.726954828,,,,,,,,,
14/03/2019 15.00,14/03/2019 16.00,371339.075,371.339075,0.74267815,,,,,,,,,
14/03/2019 16.00,14/03/2019 17.00,364809.396,364.809396,0.729618792,,,,,,,,,
14/03/2019 17.00,14/03/2019 18.00,337670.544,337.670544,0.675341088,,,,,,,,,
14/03/2019 18.00,14/03/2019 19.00,312991.626,312.991626,0.625983252,,,,,,,,,
14/03/2019 19.00,14/03/2019 20.00,268786.766,268.786766,0.537573532,,,,,,,,,
14/03/2019 20.00,14/03/2019 21.00,224845.544,224.845544,0.449691088,,,,,,,,,
14/03/2019 21.00,14/03/2019 22.00,189022.683,189.022683,0.378045366,,,,,,,,,
14/03/2019 22.00,14/03/2019 23.00,157793.59,157.79359,0.31558718,,,,,,,,,
14/03/2019 23.00,15/03/2019 00.00,134825.508,134.825508,0.269651016,,,,,,,,,
15/03/2019 00.00,15/03/2019 01.00,119919.087,119.919087,0.239838174,,,,,,,,,
15/03/2019 01.00,15/03/2019 02.00,133721.826,133.721826,0.267443652,,,,,,,,,
15/03/2019 02.00,15/03/2019 03.00,185175.135,185.175135,0.37035027,,,,,,,,,
15/03/2019 03.00,15/03/2019 04.00,267432.029,267.432029,0.534864058,,,,,,,,,
15/03/2019 04.00,15/03/2019 05.00,337022.901,337.022901,0.674045802,,,,,,,,,
15/03/2019 05.00,15/03/2019 06.00,364763.148,364.763148,0.729526296,,,,,,,,,
15/03/2019 06.00,15/03/2019 07.00,360496.669,360.496669,0.720993338,,,,,,,,,
15/03/2019 07.00,15/03/2019 08.00,351120.549,351.120549,0.702241098,,,,,,,,,
15/03/2019 08.00,15/03/2019 09.00,335843.995,335.843995,0.67168799,,,,,,,,,
15/03/2019 09.00,15/03/2019 10.00,302707.296,302.707296,0.605414592,,,,,,,,,
15/03/2019 10.00,15/03/2019 11.00,283902.705,283.902705,0.56780541,,,,,,,,,
15/03/2019 11.00,15/03/2019 12.00,276717.378,276.717378,0.553434756,,,,,,,,,
15/03/2019 12.00,15/03/2019 13.00,322035.514,322.035514,0.644071028,,,,,,,,,
15/03/2019 13.00,15/03/2019 14.00,375827.259,375.827259,0.751654518,,,,,,,,,
15/03/2019 14.00,15/03/2019 15.00,410170.461,410.170461,0.820340922,,,,,,,,,
15/03/2019 15.00,15/03/2019 16.00,407949.229,407.949229,0.815898458,,,,,,,,,
15/03/2019 16.00,15/03/2019 17.00,402949.827,402.949827,0.805899654,,,,,,,,,
15/03/2019 17.00,15/03/2019 18.00,479799.987,479.799987,0.959599974,,,,,,,,,
15/03/2019 18.00,15/03/2019 19.00,494693.861,494.693861,0.989387722,,,,,,,,,
15/03/2019 19.00,15/03/2019 20.00,495606.783,495.606783,0.991213566,,,,,,,,,
15/03/2019 20.00,15/03/2019 21.00,495561.053,495.561053,0.991122106,,,,,,,,,
15/03/2019 21.00,15/03/2019 22.00,494074.279,494.074279,0.988148558,,,,,,,,,
15/03/2019 22.00,15/03/2019 23.00,488388.173,488.388173,0.976776346,,,,,,,,,
15/03/2019 23.00,16/03/2019 00.00,477597.778,477.597778,0.955195556,,,,,,,,,
16/03/2019 00.00,16/03/2019 01.00,456373.081,456.373081,0.912746162,,,,,,,,,
16/03/2019 01.00,16/03/2019 02.00,426184.559,426.184559,0.852369118,,,,,,,,,
16/03/2019 02.00,16/03/2019 03.00,403010.015,403.010015,0.80602003,,,,,,,,,
16/03/2019 03.00,16/03/2019 04.00,403003.272,403.003272,0.806006544,,,,,,,,,
16/03/2019 04.00,16/03/2019 05.00,427863.729,427.863729,0.855727458,,,,,,,,,
16/03/2019 05.00,16/03/2019 06.00,429384.677,429.384677,0.858769354,,,,,,,,,
16/03/2019 06.00,16/03/2019 07.00,431207.66,431.20766,0.86241532,,,,,,,,,
16/03/2019 07.00,16/03/2019 08.00,441741.138,441.741138,0.883482276,,,,,,,,,
16/03/2019 08.00,16/03/2019 09.00,454037.398,454.037398,0.908074796,,,,,,,,,
16/03/2019 09.00,16/03/2019 10.00,443162.413,443.162413,0.886324826,,,,,,,,,
16/03/2019 10.00,16/03/2019 11.00,430764.095,430.764095,0.86152819,,,,,,,,,
16/03/2019 11.00,16/03/2019 12.00,410973.34,410.97334,0.82194668,,,,,,,,,
16/03/2019 12.00,16/03/2019 13.00,380454.745,380.454745,0.76090949,,,,,,,,,
16/03/2019 13.00,16/03/2019 14.00,326761.396,326.761396,0.653522792,,,,,,,,,
16/03/2019 14.00,16/03/2019 15.00,280831.623,280.831623,0.561663246,,,,,,,,,
16/03/2019 15.00,16/03/2019 16.00,244089.269,244.089269,0.488178538,,,,,,,,,
16/03/2019 16.00,16/03/2019 17.00,231159.955,231.159955,0.46231991,,,,,,,,,
16/03/2019 17.00,16/03/2019 18.00,253036.077,253.036077,0.506072154,,,,,,,,,
16/03/2019 18.00,16/03/2019 19.00,316304.586,316.304586,0.632609172,,,,,,,,,
16/03/2019 19.00,16/03/2019 20.00,385955.473,385.955473,0.771910946,,,,,,,,,
16/03/2019 20.00,16/03/2019 21.00,413392.108,413.392108,0.826784216,,,,,,,,,
16/03/2019 21.00,16/03/2019 22.00,402644.787,402.644787,0.805289574,,,,,,,,,
16/03/2019 22.00,16/03/2019 23.00,416539.794,416.539794,0.833079588,,,,,,,,,
16/03/2019 23.00,17/03/2019 00.00,449939.716,449.939716,0.899879432,,,,,,,,,
17/03/2019 00.00,17/03/2019 01.00,471389.219,471.389219,0.942778438,,,,,,,,,
17/03/2019 01.00,17/03/2019 02.00,484524.605,484.524605,0.96904921,,,,,,,,,
17/03/2019 02.00,17/03/2019 03.00,490328.803,490.328803,0.980657606,,,,,,,,,
17/03/2019 03.00,17/03/2019 04.00,488090.989,488.090989,0.976181978,,,,,,,,,
17/03/2019 04.00,17/03/2019 05.00,487080.793,487.080793,0.974161586,,,,,,,,,
17/03/2019 05.00,17/03/2019 06.00,487422.997,487.422997,0.974845994,,,,,,,,,
17/03/2019 06.00,17/03/2019 07.00,487582.966,487.582966,0.975165932,,,,,,,,,
17/03/2019 07.00,17/03/2019 08.00,484654.686,484.654686,0.969309372,,,,,,,,,
17/03/2019 08.00,17/03/2019 09.00,475293.536,475.293536,0.950587072,,,,,,,,,
17/03/2019 09.00,17/03/2019 10.00,472862.926,472.862926,0.945725852,,,,,,,,,
17/03/2019 10.00,17/03/2019 11.00,475437.098,475.437098,0.950874196,,,,,,,,,
17/03/2019 11.00,17/03/2019 12.00,485201.826,485.201826,0.970403652,,,,,,,,,
17/03/2019 12.00,17/03/2019 13.00,491762.688,491.762688,0.983525376,,,,,,,,,
17/03/2019 13.00,17/03/2019 14.00,494070.629,494.070629,0.988141258,,,,,,,,,
17/03/2019 14.00,17/03/2019 15.00,493988.292,493.988292,0.987976584,,,,,,,,,
17/03/2019 15.00,17/03/2019 16.00,493992.364,493.992364,0.987984728,,,,,,,,,
17/03/2019 16.00,17/03/2019 17.00,493898.637,493.898637,0.987797274,,,,,,,,,
17/03/2019 17.00,17/03/2019 18.00,494275.638,494.275638,0.988551276,,,,,,,,,
17/03/2019 18.00,17/03/2019 19.00,495061.098,495.061098,0.990122196,,,,,,,,,
17/03/2019 19.00,17/03/2019 20.00,495493.803,495.493803,0.990987606,,,,,,,,,
17/03/2019 20.00,17/03/2019 21.00,495318.531,495.318531,0.990637062,,,,,,,,,
17/03/2019 21.00,17/03/2019 22.00,495228.29,495.22829,0.99045658,,,,,,,,,
17/03/2019 22.00,17/03/2019 23.00,495045.762,495.045762,0.990091524,,,,,,,,,
17/03/2019 23.00,18/03/2019 00.00,495061.173,495.061173,0.990122346,,,,,,,,,
18/03/2019 00.00,18/03/2019 01.00,494610.583,494.610583,0.989221166,,,,,,,,,
18/03/2019 01.00,18/03/2019 02.00,494462.423,494.462423,0.988924846,,,,,,,,,
18/03/2019 02.00,18/03/2019 03.00,493757.684,493.757684,0.987515368,,,,,,,,,
18/03/2019 03.00,18/03/2019 04.00,491969.58,491.96958,0.98393916,,,,,,,,,
18/03/2019 04.00,18/03/2019 05.00,490343.197,490.343197,0.980686394,,,,,,,,,
18/03/2019 05.00,18/03/2019 06.00,487987.544,487.987544,0.975975088,,,,,,,,,
18/03/2019 06.00,18/03/2019 07.00,481589.889,481.589889,0.963179778,,,,,,,,,
18/03/2019 07.00,18/03/2019 08.00,473505.35,473.50535,0.9470107,,,,,,,,,
18/03/2019 08.00,18/03/2019 09.00,465756.909,465.756909,0.931513818,,,,,,,,,
18/03/2019 09.00,18/03/2019 10.00,450712.843,450.712843,0.901425686,,,,,,,,,
18/03/2019 10.00,18/03/2019 11.00,436183.417,436.183417,0.872366834,,,,,,,,,
18/03/2019 11.00,18/03/2019 12.00,428939.895,428.939895,0.85787979,,,,,,,,,
18/03/2019 12.00,18/03/2019 13.00,430742.466,430.742466,0.861484932,,,,,,,,,
18/03/2019 13.00,18/03/2019 14.00,438025.294,438.025294,0.876050588,,,,,,,,,
18/03/2019 14.00,18/03/2019 15.00,442607.914,442.607914,0.885215828,,,,,,,,,
18/03/2019 15.00,18/03/2019 16.00,430360.645,430.360645,0.86072129,,,,,,,,,
18/03/2019 16.00,18/03/2019 17.00,413733.97,413.73397,0.82746794,,,,,,,,,
18/03/2019 17.00,18/03/2019 18.00,400794.417,400.794417,0.801588834,,,,,,,,,
18/03/2019 18.00,18/03/2019 19.00,406239.569,406.239569,0.812479138,,,,,,,,,
18/03/2019 19.00,18/03/2019 20.00,413598.582,413.598582,0.827197164,,,,,,,,,
18/03/2019 20.00,18/03/2019 21.00,399433.514,399.433514,0.798867028,,,,,,,,,
18/03/2019 21.00,18/03/2019 22.00,372390.152,372.390152,0.744780304,,,,,,,,,
18/03/2019 22.00,18/03/2019 23.00,325586.355,325.586355,0.65117271,,,,,,,,,
18/03/2019 23.00,19/03/2019 00.00,278304.493,278.304493,0.556608986,,,,,,,,,
19/03/2019 00.00,19/03/2019 01.00,240154.498,240.154498,0.480308996,,,,,,,,,
19/03/2019 01.00,19/03/2019 02.00,214694.215,214.694215,0.42938843,,,,,,,,,
19/03/2019 02.00,19/03/2019 03.00,197546.821,197.546821,0.395093642,,,,,,,,,
19/03/2019 03.00,19/03/2019 04.00,189151.018,189.151018,0.378302036,,,,,,,,,
19/03/2019 04.00,19/03/2019 05.00,192779.848,192.779848,0.385559696,,,,,,,,,
19/03/2019 05.00,19/03/2019 06.00,208376.906,208.376906,0.416753812,,,,,,,,,
19/03/2019 06.00,19/03/2019 07.00,200470.817,200.470817,0.400941634,,,,,,,,,
19/03/2019 07.00,19/03/2019 08.00,200248.394,200.248394,0.400496788,,,,,,,,,
19/03/2019 08.00,19/03/2019 09.00,230028.378,230.028378,0.460056756,,,,,,,,,
19/03/2019 09.00,19/03/2019 10.00,250547.449,250.547449,0.501094898,,,,,,,,,
19/03/2019 10.00,19/03/2019 11.00,266073.81,266.07381,0.53214762,,,,,,,,,
19/03/2019 11.00,19/03/2019 12.00,284227.635,284.227635,0.56845527,,,,,,,,,
19/03/2019 12.00,19/03/2019 13.00,300621.802,300.621802,0.601243604,,,,,,,,,
19/03/2019 13.00,19/03/2019 14.00,306395.619,306.395619,0.612791238,,,,,,,,,
19/03/2019 14.00,19/03/2019 15.00,285555.546,285.555546,0.571111092,,,,,,,,,
19/03/2019 15.00,19/03/2019 16.00,218646.48,218.64648,0.43729296,,,,,,,,,
19/03/2019 16.00,19/03/2019 17.00,133501.23,133.50123,0.26700246,,,,,,,,,
19/03/2019 17.00,19/03/2019 18.00,91015.22,91.01522,0.18203044,,,,,,,,,
19/03/2019 18.00,19/03/2019 19.00,86828.495,86.828495,0.17365699,,,,,,,,,
19/03/2019 19.00,19/03/2019 20.00,130700.505,130.700505,0.26140101,,,,,,,,,
19/03/2019 20.00,19/03/2019 21.00,201590.993,201.590993,0.403181986,,,,,,,,,
19/03/2019 21.00,19/03/2019 22.00,250662.61,250.66261,0.50132522,,,,,,,,,
19/03/2019 22.00,19/03/2019 23.00,267885.521,267.885521,0.535771042,,,,,,,,,
19/03/2019 23.00,20/03/2019 00.00,280612.895,280.612895,0.56122579,,,,,,,,,
20/03/2019 00.00,20/03/2019 01.00,299319.046,299.319046,0.598638092,,,,,,,,,
20/03/2019 01.00,20/03/2019 02.00,296140.185,296.140185,0.59228037,,,,,,,,,
20/03/2019 02.00,20/03/2019 03.00,273743.378,273.743378,0.547486756,,,,,,,,,
20/03/2019 03.00,20/03/2019 04.00,269953.147,269.953147,0.539906294,,,,,,,,,
20/03/2019 04.00,20/03/2019 05.00,297013.258,297.013258,0.594026516,,,,,,,,,
20/03/2019 05.00,20/03/2019 06.00,332896.947,332.896947,0.665793894,,,,,,,,,
20/03/2019 06.00,20/03/2019 07.00,353268.952,353.268952,0.706537904,,,,,,,,,
20/03/2019 07.00,20/03/2019 08.00,368380.335,368.380335,0.73676067,,,,,,,,,
20/03/2019 08.00,20/03/2019 09.00,372003.777,372.003777,0.744007554,,,,,,,,,
20/03/2019 09.00,20/03/2019 10.00,384356.075,384.356075,0.76871215,,,,,,,,,
20/03/2019 10.00,20/03/2019 11.00,418908.448,418.908448,0.837816896,,,,,,,,,
20/03/2019 11.00,20/03/2019 12.00,422103.45,422.10345,0.8442069,,,,,,,,,
20/03/2019 12.00,20/03/2019 13.00,399899.61,399.89961,0.79979922,,,,,,,,,
20/03/2019 13.00,20/03/2019 14.00,388266.561,388.266561,0.776533122,,,,,,,,,
20/03/2019 14.00,20/03/2019 15.00,368383.639,368.383639,0.736767278,,,,,,,,,
20/03/2019 15.00,20/03/2019 16.00,334091.416,334.091416,0.668182832,,,,,,,,,
20/03/2019 16.00,20/03/2019 17.00,306394.426,306.394426,0.612788852,,,,,,,,,
20/03/2019 17.00,20/03/2019 18.00,307660.582,307.660582,0.615321164,,,,,,,,,
20/03/2019 18.00,20/03/2019 19.00,318868.673,318.868673,0.637737346,,,,,,,,,
20/03/2019 19.00,20/03/2019 20.00,320683.245,320.683245,0.64136649,,,,,,,,,
20/03/2019 20.00,20/03/2019 21.00,305417.494,305.417494,0.610834988,,,,,,,,,
20/03/2019 21.00,20/03/2019 22.00,296244.052,296.244052,0.592488104,,,,,,,,,
20/03/2019 22.00,20/03/2019 23.00,278615.115,278.615115,0.55723023,,,,,,,,,
20/03/2019 23.00,21/03/2019 00.00,239353.07,239.35307,0.47870614,,,,,,,,,
21/03/2019 00.00,21/03/2019 01.00,213758.371,213.758371,0.427516742,,,,,,,,,
21/03/2019 01.00,21/03/2019 02.00,225115.999,225.115999,0.450231998,,,,,,,,,
21/03/2019 02.00,21/03/2019 03.00,258812.999,258.812999,0.517625998,,,,,,,,,
21/03/2019 03.00,21/03/2019 04.00,306391.697,306.391697,0.612783394,,,,,,,,,
21/03/2019 04.00,21/03/2019 05.00,315231.659,315.231659,0.630463318,,,,,,,,,
21/03/2019 05.00,21/03/2019 06.00,347379.876,347.379876,0.694759752,,,,,,,,,
